Name,G,Snaps,Snap%,Per Game,RushPerc,TargetP,TouchPerc,FP,FPPerSnap,Year,Pos_FB,Pos_RB,Pos_TE,Pos_WR,Team_ARI,Team_ATL,Team_BAL,Team_BUF,Team_CAR,Team_CHI,Team_CIN,Team_CLE,Team_DAL,Team_DEN,Team_DET,Team_GB,Team_HOU,Team_IND,Team_JAX,Team_KC,Team_LAC,Team_LAR,Team_LV,Team_MIA,Team_MIN,Team_NE,Team_NO,Team_NYG,Team_NYJ,Team_OAK,Team_PHI,Team_PIT,Team_SD,Team_SEA,Team_SF,Team_TB,Team_TEN,Team_WAS
Cooper Helfet,14,-0.2853744233720008,-0.48058978345932307,-0.4584875615695127,-0.5511228920379261,-0.021650153252277652,-0.5359972759755817,-0.6168675611255773,-0.5910358856937752,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ryan Mathews,13,-0.2888394958562398,-0.49133123139439533,-0.38774533715491555,2.0521798521518453,0.3322700630058541,2.0968259700272687,1.004388058975665,2.228755943617421,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Chris Matthews,13,-0.29576964082471774,-0.39651017376065384,-0.39597117720312447,-0.5511228920379261,0.05285936595996078,-0.5060984315134396,-0.4733465718051394,-0.2861935257682405,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Karlos Williams,11,-0.3026997857931957,-0.21760950642824337,-0.2182930321618107,1.7487015774944505,-0.46727439315624086,1.4856245918877125,1.1603120967558935,2.609808893524339,2015,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joique Bell,13,-0.3026997857931957,-0.3798424097234728,-0.4047454065878807,1.6747850868353225,0.29931392950813324,1.7225154364723758,0.6358403333133061,1.6190712237663518,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt Spaeth,13,-0.3026997857931957,-0.3920654366840723,-0.4047454065878807,-0.5511228920379261,-1.1163669355243933,-0.9752802984578218,-0.8294912490077074,-0.9720888356006936,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Ty Montgomery,6,-0.30616485827743467,0.8320892331577845,0.7819691177004005,-0.47660545430026874,-0.16780344093782182,-0.5233477648569831,-0.36880659192975873,-0.1337723458054731,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael Burton,16,-0.3096299307616736,-0.6131911062440082,-0.6038107357545379,-0.45136567700202995,-0.935824638971662,-0.8073867872473321,-0.6682516190304253,-0.6672464756751588,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Percy Harvin,5,-0.3130950032459126,1.3061945213264912,1.2025837388321527,-0.42612589970379117,0.49848360586392404,-0.20768496467013772,-0.29970389336806647,0.0186488341572943,2015,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marqise Lee,10,-0.3130950032459126,-0.039449628608596375,-0.1135506688812831,-0.42612589970379117,0.617412261529612,-0.15938683130821604,-0.33514117468175486,-0.057561755824089456,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gavin Escobar,14,-0.3269552931828685,-0.4672555722295781,-0.5051006551760303,-0.5511228920379261,-0.5030962773928939,-0.7291898094232685,-0.6629360268333722,-0.6672464756751588,2015,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John Phillips,16,-0.3338854381513464,-0.6983819002118228,-0.6273914772260704,-0.5511228920379261,-0.6191591823196495,-0.7757630094508359,-0.6186394251912617,-0.5148252957123916,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Tevin Coleman,12,-0.36160601802525816,-0.469477940767869,-0.3970679558762192,1.7625233603006287,-0.5948003010387255,1.4471010807537985,-0.12783307899667792,0.39970178406421264,2015,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeremy Kerley,16,-0.36507109050949715,-0.6891220313022778,-0.6586496694092644,-0.5511228920379261,0.3637933211341088,-0.38132825366180856,-0.36526286379838996,-0.057561755824089456,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
James Hanna,14,-0.3720012354779751,-0.4891088628561044,-0.5561008634749259,-0.5511228920379261,-0.39276487394400256,-0.6849165205081735,-0.7072326284754826,-0.6672464756751588,2015,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David Johnson,16,-0.3754663079622141,-0.7361621653627666,-0.6685206774671152,-0.4970376549702715,-1.1636518227167751,-0.9425065651050892,-0.8684722584527647,-1.0482994255820774,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Zach Line,16,-0.382396452930692,-0.6406003182162615,-0.6756497388422297,-0.387064339599374,-0.7065645798570829,-0.6538677204897954,-0.3422286309444925,0.0186488341572943,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Charles Johnson,11,-0.38586152541493096,-0.2768726674493318,-0.33784190752911447,-0.5511228920379261,-0.4414826365058506,-0.7044657649641894,-0.6221831533226306,-0.5148252957123916,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Austin Seferian-Jenkins,7,-0.38932659789916996,0.2590885450351361,0.2779993174134641,-0.5511228920379261,1.2708034300061628,-0.017367320113041484,0.17692754030104188,1.085597093896666,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Adam Thielen,16,-0.38932659789916996,-0.6480082133438977,-0.6822304108807968,-0.44114957666702853,-0.1090555507897109,-0.4658499870451716,-0.4343655623600822,-0.1337723458054731,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Phillip Dorsett,11,-0.4066519603203648,-0.37836083069794557,-0.36800332103921407,-0.4663893539652673,1.3309841955237396,0.08785361328257354,-0.34754422314154576,0.0186488341572943,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andre Ellington,10,-0.4066519603203648,-0.25613056109195076,-0.2616157897490446,0.7186782848948963,0.3222399354195912,0.8163504581582259,0.21059295754904592,1.1618076838780498,2015,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Louis Murphy,6,-0.41011703280460376,0.4779918460567814,0.507774449426768,-0.5511228920379261,-0.07609941729199007,-0.5578464315440701,-0.49638080465903683,-0.2861935257682405,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Aaron Dobson,8,-0.41011703280460376,-0.09945357914244853,0.023546665255533138,-0.5511228920379261,0.12736888517219896,-0.47619958705129767,-0.5973770564030486,-0.4386147057310078,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Marlon Moore,14,-0.41358210528884276,-0.6120799219748628,-0.6032623464179907,-0.5511228920379261,-0.6134276808417851,-0.7734630983383634,-0.5973770564030486,-0.4386147057310078,2015,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russell Shepard,13,-0.4205122502573207,-0.5635582088888468,-0.547875023426717,-0.5511228920379261,-0.6750413217288284,-0.7981871427974424,-0.6912858518843227,-0.6672464756751588,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Will Tukuafu,14,-0.42397732274155964,-0.6176358433205899,-0.6147785224854833,-0.4357410529602631,-1.2238325882343521,-0.9080078984180023,-0.6558485705706344,-0.5910358856937752,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Jorvorskie Lane,16,-0.42397732274155964,-0.733569402068094,-0.7167789390832745,-0.5222774322685103,-1.1550545704999784,-0.9632057651173414,-0.8241756568106542,-0.89587824561931,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MyCole Pruitt,16,-0.43437254019427657,-0.6950483474043866,-0.7271983364776725,-0.5511228920379261,-0.1749678177851524,-0.59751989823422,-0.6895139878186384,-0.6672464756751588,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Darius Jennings,4,-0.4413026851627545,1.1376649071727711,1.3533908063826505,-0.5511228920379261,0.18898252605924207,-0.4514755425922187,-0.6399017939794748,-0.5148252957123916,2015,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matthew Mulligan,12,-0.4447677576469935,-0.49836873176564944,-0.5067458231856722,-0.5511228920379261,-1.22096683749542,-1.0172536762604443,-0.8436661615331826,-0.9720888356006936,2015,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CJ Spiller,13,-0.44823283013123244,-0.6461562395619886,-0.5818751622926474,0.525173325608399,1.8439535777926108,1.2424089917437493,-0.012661914727190755,0.7807547339711312,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Nick Williams,14,-0.45169790261547144,-0.6843068994693143,-0.6460367146686774,-0.5511228920379261,0.49848360586392404,-0.32728034251870575,-0.352859815338599,0.09485942413867805,2015,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt Asiata,16,-0.4551629750997104,-0.7169016380309129,-0.7474887419299214,0.3244570013795478,0.29214955266080284,0.4276654801503798,-0.41487505763755367,-0.057561755824089456,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tim Hightower,8,-0.4794184824893832,-0.16056871394544586,-0.1135506688812831,2.4536125006095477,-0.3225539808401628,2.2181462812101915,0.4710569752046554,2.00012417367327,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Cody Latimer,14,-0.4828835549736222,-0.7206055855947309,-0.6816820215442495,-0.48802344879232906,-0.46727439315624086,-0.6544426982679136,-0.6345862017824214,-0.5148252957123916,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brandon Bolden,15,-0.4828835549736222,-0.7646825616041654,-0.7315854511700507,1.4308005729523474,0.9584365994625487,1.753564236490754,0.05112519163744831,1.085597093896666,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Arian Foster,4,-0.4863486274578611,0.8624616031810923,1.1751642720047895,1.4416176203658784,0.8194476886243349,1.707566014241305,0.12731534646187823,1.238018273859433,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin Smith,7,-0.4898136999421001,-0.014633179931015823,0.05096613208289638,-0.5511228920379261,-0.9128986330602041,-0.8936334539650495,-0.7710197348401217,-0.8196676556379262,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Anthony Sherman,16,-0.4898136999421001,-0.7387549286574392,-0.7820372701323991,-0.5192726968758629,-0.9128986330602041,-0.8637346095029075,-0.7869665114312814,-0.8196676556379262,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tim Wright,9,-0.4898136999421001,-0.3279871438300205,-0.2780674698454626,-0.5511228920379261,-0.07896516803092225,-0.5589963871003063,-0.49815266872472125,-0.20998293578685676,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jerome Cunningham,9,-0.500208917394817,-0.3624338561735281,-0.29616431795152226,-0.5511228920379261,-0.06033778822786283,-0.5515216759847709,-0.7426699097891709,-0.7434570656565426,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Tre Mason,13,-0.503673989879056,-0.5676325512090465,-0.6493270506879609,1.8851165643206458,0.33370293837532017,1.937557125488551,-0.2536354276602716,0.39970178406421264,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jay Prosch,16,-0.5140692073317729,-0.8709858566857427,-0.8056180116039314,-0.35281035612319284,-1.2138024606480893,-0.8246361205908757,-0.7887383754969658,-0.8196676556379262,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jesse James,8,-0.5175342798160119,-0.26724240378340486,-0.18868000798825846,-0.5511228920379261,-0.421422381333325,-0.6964160760705359,-0.6062363767314707,-0.36240411574962417,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Bishop Sankey,13,-0.5244644247844898,-0.6443042657800796,-0.6745529601691351,1.026964136180527,0.5486342437952382,1.2027355250535994,-0.08176461328888303,0.8569653239525147,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Troy Niklas,16,-0.5244644247844898,-0.8369095390986168,-0.8160374089983295,-0.5511228920379261,-0.9730793985777811,-0.9177825206460103,-0.5761146876148355,-0.2861935257682405,2015,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hakeem Nicks,6,-0.5313945697529677,0.12352406419939659,0.18806346621971262,-0.5511228920379261,-0.15920618872102504,-0.5911951426749208,-0.751529230117593,-0.7434570656565426,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
De'Anthony Thomas,10,-0.5487199321741626,-0.4720707040625416,-0.4864554177334233,-0.2368275699670003,0.7062505344365113,0.05737979104231357,-0.36171913566702113,0.24728060410144534,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bradley Marquez,16,-0.5556500771426406,-0.7828319046668736,-0.8467472118449763,-0.5511228920379261,0.5615301221204332,-0.3019813202815087,-0.6912858518843227,-0.5910358856937752,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corey Fuller,12,-0.5591151496268795,-0.6702318987268058,-0.65755289073617,-0.5511228920379261,-0.528888034043284,-0.7395394094293946,-0.7479855019862242,-0.7434570656565426,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rashad Greene,9,-0.5625802221111185,-0.34947003970016494,-0.4058421852609752,-0.5511228920379261,1.6920687886292016,0.15167614665368434,-0.46980284367377056,0.0186488341572943,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M. White,12,-0.5764405120480743,-0.7169016380309129,-0.6800368535346077,-0.5511228920379261,0.4554973447799403,-0.34452967586224925,-0.5849740079432576,-0.2861935257682405,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Damien Williams,16,-0.5903008019850302,-0.864689145827252,-0.881295740047454,0.04982418649156867,1.214921290596984,0.5351863246584675,-0.42019064983460686,0.1710700141200616,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jerick McKinnon,16,-0.5903008019850302,-0.8580220402123795,-0.881295740047454,1.401955113182932,1.3051924388733493,1.8651099254456687,0.25843328732252513,2.00012417367327,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Ahmad Bradshaw,6,-0.5937658744692692,-0.11686213269239319,0.023546665255533138,0.6207239110945887,-0.03024740546907419,0.5811845469079168,-0.2642666120543781,0.6283335540083637,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TJ Jones,10,-0.5937658744692692,-0.5824483414643187,-0.5577460314845677,-0.5132632260905678,0.3294043122669219,-0.35890412031520214,-0.547764862563885,-0.1337723458054731,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jay Ajayi,9,-0.5972309469535082,-0.4194746486563256,-0.4667134016177218,1.312413998482037,-0.2953293488203065,1.1371880583481342,-0.21465441821521436,0.7807547339711312,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andre Williams,16,-0.6006960194377472,-0.915433227451559,-0.8917151374418522,2.817185483119892,-1.018931410400697,2.2865686368062472,-0.23768865106911186,0.7045441439897474,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Jamize Olawale,14,-0.6041610919219862,-0.8057963795625455,-0.8187793556810657,0.3731337147404369,-0.2824334704951114,0.2442475689307011,-0.39715641698070947,0.24728060410144534,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Fozzy Whittaker,15,-0.6076261644062251,-0.8843200679154876,-0.8631988919413943,0.41820474563014887,0.09441275167447814,0.43801508015650586,-0.43613742642576664,0.1710700141200616,2015,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lucky Whitehead,15,-0.6076261644062251,-0.8435766447134893,-0.8631988919413943,-0.16351202638640194,-0.553246915324208,-0.37845336477121805,-0.6647078908990565,-0.4386147057310078,2015,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malcolm Johnson,12,-0.6110912368904641,-0.7457924290286934,-0.7261015578045781,-0.5511228920379261,-0.7337892118769391,-0.821761231700285,-0.8206319286792852,-0.89587824561931,2015,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roosevelt Nix,15,-0.621486454343181,-0.8883944102356873,-0.8774570146916232,-0.5511228920379261,-1.007468407444968,-0.9315819873208452,-0.8188600646136008,-0.89587824561931,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Robert Turbin,10,-0.62495152682742,-0.5665213669399011,-0.6071010717738216,1.45183372070088,-0.3368827345348239,1.2539085473061118,-0.34754422314154576,0.4759123740455964,2015,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JJ Nelson,11,-0.6318816717958979,-0.703567426801168,-0.6921014189386476,-0.5102584906979204,1.3209540679374767,0.041855391033124474,-0.14023612745646888,1.085597093896666,2015,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jalston Fowler,16,-0.6353467442801368,-0.9128404641568862,-0.9257152763077824,-0.26507208265788657,-0.707997455226549,-0.537722209309936,-0.5335899500384096,-0.057561755824089456,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Joseph Randle,6,-0.6422768892486148,-0.14612331844655554,-0.1042280501599795,2.598440746535156,-0.3039266010371031,2.364190636852193,0.2867831123734758,2.381177123580189,2015,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bruce Ellington,13,-0.6492070342170928,-0.7883878260126007,-0.8264568063927276,-0.5090565965408614,0.6116807600517474,-0.24160865357910655,-0.599148920468733,-0.20998293578685676,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Zac Stacy,8,-0.6561371791855707,-0.5065174164060492,-0.46287467626189094,0.7703597336484328,-0.0732336665530579,0.7076796580939021,-0.4680309796080862,0.1710700141200616,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Spencer Ware,11,-0.6630673241540487,-0.5805963676824096,-0.7365209551989761,2.561782974744857,-0.6736084463593621,2.180772725632514,0.5135817127810812,3.219493613375409,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonas Gray,8,-0.6699974691225266,-0.4576253085636513,-0.4902941430892542,1.4229882609314644,-0.4558113902005119,1.1785864583726386,-0.4007001451120783,0.39970178406421264,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameron Meredith,11,-0.6734625416067656,-0.772831246244565,-0.7518758566222995,-0.5511228920379261,0.3924508285234311,-0.3698286980994463,-0.6345862017824214,-0.2861935257682405,2015,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Griff Whalen,14,-0.6769276140910045,-0.9250634911174859,-0.9010377561631555,-0.5511228920379261,1.4671073556230214,0.061404635489140394,-0.44854047488555754,0.3234911940828291,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nikita Whitlock,14,-0.6838577590594824,-0.9287674386813037,-0.9087152068748173,-0.5511228920379261,-1.292610605968726,-1.04600256516635,-0.8472098896645516,-0.9720888356006936,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Tyler Clutts,16,-0.6838577590594824,-0.9580286244354663,-0.9739735379239419,-0.5511228920379261,-1.185144953258767,-1.0028792318074915,-0.8401224334018139,-0.9720888356006936,2015,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Khiry Robinson,8,-0.6838577590594824,-0.6217101856407897,-0.5177136099166174,1.9794652556497763,0.8624339497083183,2.2394204590005615,0.10073738547661196,2.076334763654654,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Jeff Janis,16,-0.6907879040279604,-1.014699022161882,-0.9805542099625089,-0.5511228920379261,0.019903232462239958,-0.5193229204101563,-0.7072326284754826,-0.5148252957123916,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Khari Lee,16,-0.7046481939649163,-1.0043279689831917,-0.9942639433761905,-0.5511228920379261,-0.9544520187747217,-0.9103078095304749,-0.8348068412047606,-0.89587824561931,2015,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mike Davis,6,-0.7081132664491553,-0.25576016633556903,-0.2780674698454626,1.1183080921170105,0.1861167753203099,1.14466276946367,-0.6771109393588475,-0.36240411574962417,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Terrance West,8,-0.7115783389333943,-0.6061536058727539,-0.5725525435713438,2.429574617468368,-0.719460458182278,2.035878325546749,-0.471574707739455,0.3234911940828291,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Chris Owusu,3,-0.7150434114176332,0.836533970234366,0.8368080513551269,-0.5511228920379261,0.20904278123176784,-0.4434258536985651,-0.7054607644097981,-0.5148252957123916,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
